Date,CO2,CO2_1,CO2_2,CO2_3,CO2_4,target_1,target_2,target_3
1998-09-28,368.47,368.84,368.98,369.48,369.69500000000005,369.91,369.92,370.01
1998-10-05,368.84,368.98,369.48,369.69500000000005,369.91,369.92,370.01,370.35
1998-10-12,368.98,369.48,369.69500000000005,369.91,369.92,370.01,370.35,370.36
1998-10-19,369.48,369.69500000000005,369.91,369.92,370.01,370.35,370.36,370.24
1998-10-26,369.69500000000005,369.91,369.92,370.01,370.35,370.36,370.24,370.21
1998-11-02,369.91,369.92,370.01,370.35,370.36,370.24,370.21,370.34
1998-11-09,369.92,370.01,370.35,370.36,370.24,370.21,370.34,369.99
1998-11-16,370.01,370.35,370.36,370.24,370.21,370.34,369.99,369.83000000000004
1998-11-23,370.35,370.36,370.24,370.21,370.34,369.99,369.83000000000004,369.67
1998-11-30,370.36,370.24,370.21,370.34,369.99,369.83000000000004,369.67,369.46000000000004
1998-12-07,370.24,370.21,370.34,369.99,369.83000000000004,369.67,369.46000000000004,369.25
1998-12-14,370.21,370.34,369.99,369.83000000000004,369.67,369.46000000000004,369.25,369.07
1998-12-21,370.34,369.99,369.83000000000004,369.67,369.46000000000004,369.25,369.07,368.65
1998-12-28,369.99,369.83000000000004,369.67,369.46000000000004,369.25,369.07,368.65,368.37
1999-01-04,369.83000000000004,369.67,369.46000000000004,369.25,369.07,368.65,368.37,368.07
1999-01-11,369.67,369.46000000000004,369.25,369.07,368.65,368.37,368.07,367.63
1999-01-18,369.46000000000004,369.25,369.07,368.65,368.37,368.07,367.63,367.47
1999-01-25,369.25,369.07,368.65,368.37,368.07,367.63,367.47,367.09000000000003
1999-02-01,369.07,368.65,368.37,368.07,367.63,367.47,367.09000000000003,366.71
1999-02-08,368.65,368.37,368.07,367.63,367.47,367.09000000000003,366.71,366.33
1999-02-15,368.37,368.07,367.63,367.47,367.09000000000003,366.71,366.33,365.88
1999-02-22,368.07,367.63,367.47,367.09000000000003,366.71,366.33,365.88,365.85
1999-03-01,367.63,367.47,367.09000000000003,366.71,366.33,365.88,365.85,365.88
1999-03-08,367.47,367.09000000000003,366.71,366.33,365.88,365.85,365.88,365.51
1999-03-15,367.09000000000003,366.71,366.33,365.88,365.85,365.88,365.51,365.26
1999-03-22,366.71,366.33,365.88,365.85,365.88,365.51,365.26,365.1
1999-03-29,366.33,365.88,365.85,365.88,365.51,365.26,365.1,365.03
1999-04-05,365.88,365.85,365.88,365.51,365.26,365.1,365.03,365.03
1999-04-12,365.85,365.88,365.51,365.26,365.1,365.03,365.03,364.85
1999-04-19,365.88,365.51,365.26,365.1,365.03,365.03,364.85,365.12
1999-04-26,365.51,365.26,365.1,365.03,365.03,364.85,365.12,365.15
1999-05-03,365.26,365.1,365.03,365.03,364.85,365.12,365.15,365.27
1999-05-10,365.1,365.03,365.03,364.85,365.12,365.15,365.27,365.41
1999-05-17,365.03,365.03,364.85,365.12,365.15,365.27,365.41,365.64
1999-05-24,365.03,364.85,365.12,365.15,365.27,365.41,365.64,365.87
1999-05-31,364.85,365.12,365.15,365.27,365.41,365.64,365.87,366.105
1999-06-07,365.12,365.15,365.27,365.41,365.64,365.87,366.105,366.34
1999-06-14,365.15,365.27,365.41,365.64,365.87,366.105,366.34,366.64
1999-06-21,365.27,365.41,365.64,365.87,366.105,366.34,366.64,367.06
1999-06-28,365.41,365.64,365.87,366.105,366.34,366.64,367.06,367.57
1999-07-05,365.64,365.87,366.105,366.34,366.64,367.06,367.57,367.67
1999-07-12,365.87,366.105,366.34,366.64,367.06,367.57,367.67,368.03
1999-07-19,366.105,366.34,366.64,367.06,367.57,367.67,368.03,368.58
1999-07-26,366.34,366.64,367.06,367.57,367.67,368.03,368.58,368.95
1999-08-02,366.64,367.06,367.57,367.67,368.03,368.58,368.95,369.34
1999-08-09,367.06,367.57,367.67,368.03,368.58,368.95,369.34,369.7
1999-08-16,367.57,367.67,368.03,368.58,368.95,369.34,369.7,370.0
1999-08-23,367.67,368.03,368.58,368.95,369.34,369.7,370.0,370.49
1999-08-30,368.03,368.58,368.95,369.34,369.7,370.0,370.49,370.47
1999-09-06,368.58,368.95,369.34,369.7,370.0,370.49,370.47,370.8
1999-09-13,368.95,369.34,369.7,370.0,370.49,370.47,370.8,371.1
1999-09-20,369.34,369.7,370.0,370.49,370.47,370.8,371.1,371.13
1999-09-27,369.7,370.0,370.49,370.47,370.8,371.1,371.13,371.43
1999-10-04,370.0,370.49,370.47,370.8,371.1,371.13,371.43,371.72
1999-10-11,370.49,370.47,370.8,371.1,371.13,371.43,371.72,371.62
1999-10-18,370.47,370.8,371.1,371.13,371.43,371.72,371.62,371.66
1999-10-25,370.8,371.1,371.13,371.43,371.72,371.62,371.66,371.48
1999-11-01,371.1,371.13,371.43,371.72,371.62,371.66,371.48,371.48
1999-11-08,371.13,371.43,371.72,371.62,371.66,371.48,371.48,371.4
1999-11-15,371.43,371.72,371.62,371.66,371.48,371.48,371.4,371.315
1999-11-22,371.72,371.62,371.66,371.48,371.48,371.4,371.315,371.23
1999-11-29,371.62,371.66,371.48,371.48,371.4,371.315,371.23,370.875
1999-12-06,371.66,371.48,371.48,371.4,371.315,371.23,370.875,370.52
1999-12-13,371.48,371.48,371.4,371.315,371.23,370.875,370.52,370.38
1999-12-20,371.48,371.4,371.315,371.23,370.875,370.52,370.38,370.11
1999-12-27,371.4,371.315,371.23,370.875,370.52,370.38,370.11,369.86
2000-01-03,371.315,371.23,370.875,370.52,370.38,370.11,369.86,369.58
2000-01-10,371.23,370.875,370.52,370.38,370.11,369.86,369.58,368.99
2000-01-17,370.875,370.52,370.38,370.11,369.86,369.58,368.99,368.67
2000-01-24,370.52,370.38,370.11,369.86,369.58,368.99,368.67,368.29
2000-01-31,370.38,370.11,369.86,369.58,368.99,368.67,368.29,368.06
2000-02-07,370.11,369.86,369.58,368.99,368.67,368.29,368.06,367.83
2000-02-14,369.86,369.58,368.99,368.67,368.29,368.06,367.83,367.59
2000-02-21,369.58,368.99,368.67,368.29,368.06,367.83,367.59,367.21
2000-02-28,368.99,368.67,368.29,368.06,367.83,367.59,367.21,366.9733333333333
2000-03-06,368.67,368.29,368.06,367.83,367.59,367.21,366.9733333333333,366.7366666666667
2000-03-13,368.29,368.06,367.83,367.59,367.21,366.9733333333333,366.7366666666667,366.5
2000-03-20,368.06,367.83,367.59,367.21,366.9733333333333,366.7366666666667,366.5,366.65
2000-03-27,367.83,367.59,367.21,366.9733333333333,366.7366666666667,366.5,366.65,366.18
2000-04-03,367.59,367.21,366.9733333333333,366.7366666666667,366.5,366.65,366.18,366.3
2000-04-10,367.21,366.9733333333333,366.7366666666667,366.5,366.65,366.18,366.3,366.47
2000-04-17,366.9733333333333,366.7366666666667,366.5,366.65,366.18,366.3,366.47,366.3
2000-04-24,366.7366666666667,366.5,366.65,366.18,366.3,366.47,366.3,366.35
2000-05-01,366.5,366.65,366.18,366.3,366.47,366.3,366.35,366.44
2000-05-08,366.65,366.18,366.3,366.47,366.3,366.35,366.44,366.61
2000-05-15,366.18,366.3,366.47,366.3,366.35,366.44,366.61,366.725
2000-05-22,366.3,366.47,366.3,366.35,366.44,366.61,366.725,366.84
2000-05-29,366.47,366.3,366.35,366.44,366.61,366.725,366.84,367.48
2000-06-05,366.3,366.35,366.44,366.61,366.725,366.84,367.48,367.48
2000-06-12,366.35,366.44,366.61,366.725,366.84,367.48,367.48,367.89
2000-06-19,366.44,366.61,366.725,366.84,367.48,367.48,367.89,368.3
2000-06-26,366.61,366.725,366.84,367.48,367.48,367.89,368.3,368.71
2000-07-03,366.725,366.84,367.48,367.48,367.89,368.3,368.71,369.08
2000-07-10,366.84,367.48,367.48,367.89,368.3,368.71,369.08,369.45
2000-07-17,367.48,367.48,367.89,368.3,368.71,369.08,369.45,370.0
2000-07-24,367.48,367.89,368.3,368.71,369.08,369.45,370.0,370.04
2000-07-31,367.89,368.3,368.71,369.08,369.45,370.0,370.04,370.57
2000-08-07,368.3,368.71,369.08,369.45,370.0,370.04,370.57,370.85
2000-08-14,368.71,369.08,369.45,370.0,370.04,370.57,370.85,371.3
2000-08-21,369.08,369.45,370.0,370.04,370.57,370.85,371.3,371.58
2000-08-28,369.45,370.0,370.04,370.57,370.85,371.3,371.58,371.81
2000-09-04,370.0,370.04,370.57,370.85,371.3,371.58,371.81,372.19
2000-09-11,370.04,370.57,370.85,371.3,371.58,371.81,372.19,372.55
2000-09-18,370.57,370.85,371.3,371.58,371.81,372.19,372.55,372.67
2000-09-25,370.85,371.3,371.58,371.81,372.19,372.55,372.67,372.79
2000-10-02,371.3,371.58,371.81,372.19,372.55,372.67,372.79,372.71
2000-10-09,371.58,371.81,372.19,372.55,372.67,372.79,372.71,372.81
2000-10-16,371.81,372.19,372.55,372.67,372.79,372.71,372.81,372.98
2000-10-23,372.19,372.55,372.67,372.79,372.71,372.81,372.98,373.06
2000-10-30,372.55,372.67,372.79,372.71,372.81,372.98,373.06,372.89
2000-11-06,372.67,372.79,372.71,372.81,372.98,373.06,372.89,372.72
2000-11-13,372.79,372.71,372.81,372.98,373.06,372.89,372.72,372.61
2000-11-20,372.71,372.81,372.98,373.06,372.89,372.72,372.61,372.31
2000-11-27,372.81,372.98,373.06,372.89,372.72,372.61,372.31,372.28
2000-12-04,372.98,373.06,372.89,372.72,372.61,372.31,372.28,372.07
2000-12-11,373.06,372.89,372.72,372.61,372.31,372.28,372.07,371.67
2000-12-18,372.89,372.72,372.61,372.31,372.28,372.07,371.67,371.37
2000-12-25,372.72,372.61,372.31,372.28,372.07,371.67,371.37,371.13
2001-01-01,372.61,372.31,372.28,372.07,371.67,371.37,371.13,370.74
2001-01-08,372.31,372.28,372.07,371.67,371.37,371.13,370.74,370.44
2001-01-15,372.28,372.07,371.67,371.37,371.13,370.74,370.44,370.32
2001-01-22,372.07,371.67,371.37,371.13,370.74,370.44,370.32,369.75
2001-01-29,371.67,371.37,371.13,370.74,370.44,370.32,369.75,369.42
2001-02-05,371.37,371.13,370.74,370.44,370.32,369.75,369.42,369.07
2001-02-12,371.13,370.74,370.44,370.32,369.75,369.42,369.07,368.91
2001-02-19,370.74,370.44,370.32,369.75,369.42,369.07,368.91,368.55
2001-02-26,370.44,370.32,369.75,369.42,369.07,368.91,368.55,368.25
2001-03-05,370.32,369.75,369.42,369.07,368.91,368.55,368.25,368.23
2001-03-12,369.75,369.42,369.07,368.91,368.55,368.25,368.23,368.06
2001-03-19,369.42,369.07,368.91,368.55,368.25,368.23,368.06,367.71
2001-03-26,369.07,368.91,368.55,368.25,368.23,368.06,367.71,367.47
2001-04-02,368.91,368.55,368.25,368.23,368.06,367.71,367.47,367.69
2001-04-09,368.55,368.25,368.23,368.06,367.71,367.47,367.69,367.5
2001-04-16,368.25,368.23,368.06,367.71,367.47,367.69,367.5,367.67
2001-04-23,368.23,368.06,367.71,367.47,367.69,367.5,367.67,367.45
2001-04-30,368.06,367.71,367.47,367.69,367.5,367.67,367.45,367.84
2001-05-07,367.71,367.47,367.69,367.5,367.67,367.45,367.84,367.78
2001-05-14,367.47,367.69,367.5,367.67,367.45,367.84,367.78,368.16
2001-05-21,367.69,367.5,367.67,367.45,367.84,367.78,368.16,368.31
2001-05-28,367.5,367.67,367.45,367.84,367.78,368.16,368.31,368.48
2001-06-04,367.67,367.45,367.84,367.78,368.16,368.31,368.48,368.82
2001-06-11,367.45,367.84,367.78,368.16,368.31,368.48,368.82,369.25
2001-06-18,367.84,367.78,368.16,368.31,368.48,368.82,369.25,369.53
2001-06-25,367.78,368.16,368.31,368.48,368.82,369.25,369.53,369.94
2001-07-02,368.16,368.31,368.48,368.82,369.25,369.53,369.94,370.45
2001-07-09,368.31,368.48,368.82,369.25,369.53,369.94,370.45,370.48
2001-07-16,368.48,368.82,369.25,369.53,369.94,370.45,370.48,371.19
2001-07-23,368.82,369.25,369.53,369.94,370.45,370.48,371.19,371.42
2001-07-30,369.25,369.53,369.94,370.45,370.48,371.19,371.42,371.7
2001-08-06,369.53,369.94,370.45,370.48,371.19,371.42,371.7,372.02
2001-08-13,369.94,370.45,370.48,371.19,371.42,371.7,372.02,372.48
2001-08-20,370.45,370.48,371.19,371.42,371.7,372.02,372.48,372.92
2001-08-27,370.48,371.19,371.42,371.7,372.02,372.48,372.92,373.11
2001-09-03,371.19,371.42,371.7,372.02,372.48,372.92,373.11,373.55
2001-09-10,371.42,371.7,372.02,372.48,372.92,373.11,373.55,373.49
2001-09-17,371.7,372.02,372.48,372.92,373.11,373.55,373.49,373.83
2001-09-24,372.02,372.48,372.92,373.11,373.55,373.49,373.83,373.87
2001-10-01,372.48,372.92,373.11,373.55,373.49,373.83,373.87,374.15
2001-10-08,372.92,373.11,373.55,373.49,373.83,373.87,374.15,374.28
2001-10-15,373.11,373.55,373.49,373.83,373.87,374.15,374.28,374.19
2001-10-22,373.55,373.49,373.83,373.87,374.15,374.28,374.19,373.96
2001-10-29,373.49,373.83,373.87,374.15,374.28,374.19,373.96,374.19
2001-11-05,373.83,373.87,374.15,374.28,374.19,373.96,374.19,374.12
2001-11-12,373.87,374.15,374.28,374.19,373.96,374.19,374.12,373.98
2001-11-19,374.15,374.28,374.19,373.96,374.19,374.12,373.98,373.72
2001-11-26,374.28,374.19,373.96,374.19,374.12,373.98,373.72,373.46
2001-12-03,374.19,373.96,374.19,374.12,373.98,373.72,373.46,373.39
2001-12-10,373.96,374.19,374.12,373.98,373.72,373.46,373.39,373.18
2001-12-17,374.19,374.12,373.98,373.72,373.46,373.39,373.18,372.59
2001-12-24,374.12,373.98,373.72,373.46,373.39,373.18,372.59,372.49
2001-12-31,373.98,373.72,373.46,373.39,373.18,372.59,372.49,372.09
2002-01-07,373.72,373.46,373.39,373.18,372.59,372.49,372.09,371.8
2002-01-14,373.46,373.39,373.18,372.59,372.49,372.09,371.8,371.51
2002-01-21,373.39,373.18,372.59,372.49,372.09,371.8,371.51,371.09
2002-01-28,373.18,372.59,372.49,372.09,371.8,371.51,371.09,370.74
2002-02-04,372.59,372.49,372.09,371.8,371.51,371.09,370.74,370.5
2002-02-11,372.49,372.09,371.8,371.51,371.09,370.74,370.5,370.08
2002-02-18,372.09,371.8,371.51,371.09,370.74,370.5,370.08,369.8
2002-02-25,371.8,371.51,371.09,370.74,370.5,370.08,369.8,369.56
2002-03-04,371.51,371.09,370.74,370.5,370.08,369.8,369.56,369.32
2002-03-11,371.09,370.74,370.5,370.08,369.8,369.56,369.32,369.31
2002-03-18,370.74,370.5,370.08,369.8,369.56,369.32,369.31,369.14
2002-03-25,370.5,370.08,369.8,369.56,369.32,369.31,369.14,368.8
2002-04-01,370.08,369.8,369.56,369.32,369.31,369.14,368.8,368.83
2002-04-08,369.8,369.56,369.32,369.31,369.14,368.8,368.83,368.99
2002-04-15,369.56,369.32,369.31,369.14,368.8,368.83,368.99,368.78
2002-04-22,369.32,369.31,369.14,368.8,368.83,368.99,368.78,368.89
2002-04-29,369.31,369.14,368.8,368.83,368.99,368.78,368.89,369.08
2002-05-06,369.14,368.8,368.83,368.99,368.78,368.89,369.08,369.25
2002-05-13,368.8,368.83,368.99,368.78,368.89,369.08,369.25,369.33
2002-05-20,368.83,368.99,368.78,368.89,369.08,369.25,369.33,369.51
2002-05-27,368.99,368.78,368.89,369.08,369.25,369.33,369.51,369.895
2002-06-03,368.78,368.89,369.08,369.25,369.33,369.51,369.895,370.28
2002-06-10,368.89,369.08,369.25,369.33,369.51,369.895,370.28,370.52
2002-06-17,369.08,369.25,369.33,369.51,369.895,370.28,370.52,370.77
2002-06-24,369.25,369.33,369.51,369.895,370.28,370.52,370.77,371.04
2002-07-01,369.33,369.51,369.895,370.28,370.52,370.77,371.04,371.41
2002-07-08,369.51,369.895,370.28,370.52,370.77,371.04,371.41,371.92
2002-07-15,369.895,370.28,370.52,370.77,371.04,371.41,371.92,372.3
2002-07-22,370.28,370.52,370.77,371.04,371.41,371.92,372.3,372.3
